itemdescri,qty,value,e,f,g,h,i,j,k
"STRIOS LID WIPES              24S"," 76","11434.34"," 83","12487.50","142","18862.60"," 17","2557.68","  -"
"TIMOBEST E/D                  5ML"," 64","2144.00"," 14","0.00","  6","219.65"," 72","2412.00","  -"
"TIZTA 10ML                    10ML","  2","450.00","  -","0.00","  1","245.00","  1","225.00","  1"
"TOBRAWIN                      5ML"," 24","1928.64","-24","-1928.64","  -","0.00","  -","0.00","  -"
"TOBRAWIN LP                   5ML","  1","112.50","  -","0.00","  -","0.00","  1","112.50","  1"
"VITTLES JELLY                 50G","  7","930.81"," 43","5998.60"," 28","4619.02"," 22","2925.39","  -"
"XIATRA E/D                    2.5ML","  6","1659.00"," -6","-1659.00","  -","0.00","  -","0.00","  -"
"ZIVIFRESH E/D                 10ML","  4","213.24"," 41","2185.75"," 20","1618.66"," 25","1332.78","  -"
"ZIVIFRESH GEL                 10ML","  5","389.96"," 16","0.00"," 13","1155.02","  8","623.94","  -"
"ZIVIMOX E/D                   5ML","  -","0.00"," 13","0.00","  -","0.00"," 13","1211.73","  -"
"ZIVIMOX-D E/D                 5ML","  2","213.42","  1","0.00","  -","0.00","  3","320.13","  2"
" TOTAL","383","42210.13","254","20600.61","375","48355.00","262","25062.6","  0"
"TOTAL","15378","1163380.88","8256","609192.53","11247","900502.29","12387","1012916","  0"
