itemdescri,qty,value,e,f,g,h,i,j,k
"LOTIVIZ E/D                   5ML","129","13765.59","  -","0.00","  3","345.04","126","13445.4"," 10"
"MACUMER TAB                   10S"," 51","9180.00","  -","0.00","  -","0.00"," 51","9180.00","  -"
"NEPAWEL E/D                   5ML","505","62978.55","  -","0.00","437","43603.82"," 68","8480.28","  7"
"PATVIRA E/D                   2.5ML"," 71","9288.22","  -","0.00","  8","994.26"," 63","8241.66","  -"
"STRIOS LID WIPES              24S","275","41984.25","  -","0.00","153","16941.04","122","18625.7","  -"
"TIMOBEST E/D                  5ML","112","4032.00","  -","0.00","  -","0.00","112","4032.00","  -"
"TIZTA 10ML                    10ML"," 67","15075.00","  -","0.00","  -","0.00"," 67","15075.0","  -"
"TIZTA 5ML                     5ML"," 59","7585.63","  -","0.00","  1","138.57"," 58","7457.06"," 51"
"TOBRAWIN                      5ML","130","10446.80","  -","0.00","  -","0.00","130","10446.8","  -"
"TOBRAWIN LP                   5ML"," 50","5625.00","  -","0.00","  -","0.00"," 50","5625.00","  -"
"VITTLES JELLY                 50G"," 68","13114.48","  -","0.00"," 42","6985.85"," 26","5014.36","  2"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  6"
"ZIVIFRESH E/D                 10ML","613","48077.59","  -","0.00","523","38415.01"," 90","7058.70","  2"
"ZIVIFRESH GEL                 10ML","115","13972.50","  -","0.00","  -","0.00","115","13972.5","  5"
"ZIVIMOX E/D                   5ML","102","9507.42","  -","0.00"," 13","1115.44"," 89","8295.69","  -"
"ZIVIMOX-D E/D                 5ML","245","26143.95","  -","0.00","201","18366.50"," 44","4695.24","  -"
"ZIVIMOX-LP                    5ML"," 36","3382.34","  -","0.00","  -","0.00"," 36","3382.34","  3"
" TOTAL","3195","402840.44","  0","0.00","1530","148524.83","1665","225084.","  0"
"TOTAL","17462","1354025.73","16885","903691.78","18572","1197576.6","15775","1180068","  0"
