itemdescri,qty,value,e,f,g,h,i,j,k
"TOBRAWIN                      5ML","130","10446.80","  -","0.00","  -","0.00","130","10446.8","  -"
"TOBRAWIN LP                   5ML"," 50","5625.00","  -","0.00"," 39","3750.00"," 11","1237.50","  5"
"VITTLES JELLY                 50G"," 26","5014.36","  -","0.00"," 24","4200.08","  2","385.72","  2"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  6"
"ZIVIFRESH E/D                 10ML"," 90","7058.70","  -","0.00"," 48","3814.16"," 42","3294.06","  2"
"ZIVIFRESH GEL                 10ML","115","13972.50","  -","0.00","104","10800.00"," 11","1336.50"," 13"
"ZIVIMOX E/D                   5ML"," 89","8295.69","  -","0.00"," 68","6182.98"," 21","1957.41","  -"
"ZIVIMOX-D E/D                 5ML"," 44","4695.24","  -","0.00","  -","0.00"," 44","4695.24"," 20"
"ZIVIMOX-LP                    5ML"," 36","3382.34","  -","0.00","  6","598.49"," 30","2818.61"," 23"
" TOTAL","1665","225084.85","  0","0.00","648","75743.51","1017","130824.","  0"
"TOTAL","15775","1180068.55","14282","851885.94","13616","953926.54","16441","1171000","  0"
