itemdescri,qty,value,e,f,g,h,i,j,k
"FOMIRA E/D                    10ML"," 92","25549.32"," 94","15158.40"," 80","15408.17","106","29437.2","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 39","6856.98"," 57","8791.00"," 44","6113.04"," 52","9142.64","  1"
"LOTIVIZ E/D                   5ML","136","14512.56","127","10671.00","134","11667.29","129","13765.5"," 10"
"MACUMER TAB                   10S"," 51","9180.00","  -","0.00","  -","0.00"," 51","9180.00","  -"
"NEPAWEL E/D                   5ML","348","43399.08","459","37662.42","302","30962.08","505","62978.5","  7"
"PATVIRA E/D                   2.5ML"," 56","7325.92"," 21","0.00","  6","726.80"," 71","9288.22","  -"
"PREDIRA E/D                   10ML","100","3536.00","  -","0.00","100","3929.00","  -","0.00","  -"
"STRIOS LID WIPES              24S","207","31602.69"," 68","0.00","  -","0.00","275","41984.2","  -"
"TIMOBEST E/D                  5ML","  -","0.00","112","3600.00","  -","0.00","112","4032.00","  -"
"TIZTA 10ML                    10ML"," 55","12375.00"," 12","0.00","  -","0.00"," 67","15075.0","  -"
"TIZTA 5ML                     5ML"," 60","7714.20","  -","0.00","  1","138.57"," 59","7585.63"," 51"
"TOBRAWIN                      5ML","200","16072.00"," 10","0.00"," 80","5214.54","130","10446.8","  -"
"TOBRAWIN LP                   5ML","  -","0.00"," 50","5625.00","  -","0.00"," 50","5625.00","  -"
"VITTLES JELLY                 50G","100","19286.00"," 59","9643.00"," 91","14871.72"," 68","13114.4","  2"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  6"
"ZIVIFRESH E/D                 10ML","489","38352.27","571","35028.00","447","31418.17","613","48077.5","  2"
"ZIVIFRESH GEL                 10ML","192","23328.00"," 77","6075.00","154","16200.00","115","13972.5","  5"
"ZIVIMOX E/D                   5ML","119","11091.99"," 73","4660.50"," 90","7249.90","102","9507.42","  -"
"ZIVIMOX-D E/D                 5ML","207","22088.97"," 38","0.00","  -","0.00","245","26143.9","  -"
"ZIVIMOX-LP                    5ML","  9","845.58"," 27","0.00","  -","0.00"," 36","3382.34","  3"
" TOTAL","2862","362261.04","1940","137367.38","1607","153331.32","3195","402840.","  0"
"TOTAL","18904","1411609.06","14612","827525.63","16054","1070182.2","17462","1354025","  0"
